index,index,group,energ_kcal,lipid_tot,carbohydrt,protein,name
1416,1579,20.0,170.2,12.8,12.31,1.99,"ENSALADA DE VERDURAS CON MAYONESA O CREMA (SIN CARNE), PREPARACION ESTANDARIZADA"
1417,1580,20.0,100.19,5.13,6.66,6.18,"ENSALADA DE ZANAHORIA, LECHUGA Y PECHUGA, PREPARACION ESTANDARIZADA"
1418,1581,20.0,235.77,9.62,19.05,5.07,"ENSALADA RUSA (POLLO, MAYONESA, ZANAHORIA, PAPA, ETC), PREPARACION ESTANDARIZADA"
1419,1582,20.0,17.22,4.02,0.14,0.84,"ENSALADA, PREPARACION ESTANDARIZADA"
1420,1583,20.0,78.12,13.09,2.0,2.27,"ESPAGUETI CON JITOMATE, PREPARACION ESTANDARIZADA"
1421,1584,20.0,124.42,18.06,4.3,3.53,"ESPAGUETI ESTILO CHINO, PREPARACION ESTANDARIZADA"
1422,1585,20.0,197.87,12.85,8.85,15.37,"FILETE DE PESCADO EMPANIZADO, PREPARACION ESTANDARIZADA"
1423,1586,20.0,199.96,0.42,13.61,15.98,"FILETE DE PESCADO FRITO, PREPARACION ESTANDARIZADA"
1424,1587,20.0,352.32,7.55,30.11,11.63,"FILETE DE PESCADO REBOSADO, PREPARACION ESTANDARIZADA"
1425,1588,20.0,116.53,14.19,4.75,4.68,"FRIJOLES COCIDOS (PROMEDIO), PREPARACION ESTANDARIZADA"
1426,1589,20.0,184.25,36.4,1.39,5.93,"FRIJOLES CON ARROZ, PREPARACION ESTANDARIZADA"
1427,1590,20.0,346.17,16.05,24.3,15.58,"FRIJOLES CON CHORIZO/LONGANIZA, PREPARACION ESTANDARIZADA"
1428,1591,20.0,131.11,13.04,3.57,11.81,"FRIJOLES CON PUERCO, PREPARACION ESTANDARIZADA"
1429,1592,20.0,82.66,15.25,0.34,5.09,"FRIJOLES DE OLLA, PREPARACION ESTANDARIZADA"
1430,1593,20.0,243.08,19.95,15.49,6.5,"FRIJOLES REFRITOS CON  MANTECA, PREPARACION ESTANDARIZADA"
1431,1594,20.0,115.38,13.91,4.9,4.47,"FRIJOLES REFRITOS CON ACEITE, PREPARACION ESTANDARIZADA"
1432,1595,20.0,160.52,14.55,8.64,6.18,"GARBANZO CON CHORIZO, PREPARACION ESTANDARIZADA"
1433,1596,20.0,116.13,8.04,9.81,1.65,"GUACAMOLE, PREPARACION ESTANDARIZADA"
1434,1597,20.0,116.79,15.23,3.71,5.75,"GUISADO DE ALUBIAS, PREPARACION ESTANDARIZADA"
1435,1598,20.0,74.04,10.17,1.95,5.56,"GUISADO DE ATUN, PREPARACION ESTANDARIZADA"
1436,1599,20.0,197.29,8.81,13.98,7.79,"GUISADO DE CAMARONES (AL MOJO DE AJO, A LA DIABLA, EMPANIZADOS, CON QUESO, ETC), PREPARACION ESTANDARIZADA"
1437,1600,20.0,101.41,6.98,3.93,9.71,"GUISADO DE CARNE DE CERDO, PREPARACION ESTANDARIZADA"
1438,1601,20.0,145.15,10.66,6.44,10.81,"GUISADO DE CONEJO, PREPARACION ESTANDARIZADA"
1439,1602,20.0,42.05,6.69,1.59,1.53,"GUISADO DE EJOTES A LA MEXICANA, PREPARACION ESTANDARIZADA"
1440,1603,20.0,90.92,14.91,2.25,3.46,"GUISADO DE GARBANZO, PREPARACION ESTANDARIZADA"
1441,1604,20.0,47.65,6.92,1.17,2.66,"GUISADO DE HABAS VERDES, PREPARACION ESTANDARIZADA"
1442,1605,20.0,110.24,3.66,5.35,8.57,"GUISADO DE MARISCOS (NO CEVICHE), PREPARACION ESTANDARIZADA"
1443,1606,20.0,146.11,4.71,10.27,8.7,"GUISADO DE MORONGA O RELLENA, PREPARACION ESTANDARIZADA"
1444,1607,20.0,105.8,7.08,6.24,5.38,"GUISADO DE POLLO, PREPARACION ESTANDARIZADA"
1445,1608,20.0,106.37,6.72,7.82,2.55,"GUISADO DE QUELITES, PREPARACION ESTANDARIZADA"
1446,1609,20.0,141.14,8.19,9.07,5.95,"GUISADO DE RAJAS (SIN CREMA), PREPARACION ESTANDARIZADA"
1447,1610,20.0,124.7,3.88,7.49,10.6,"GUISADO DE RES CON VERDURAS ESTILO CHINO, PREPARACION ESTANDARIZADA"
1448,1611,20.0,98.2,2.44,7.38,5.75,"GUISADO DE RES, PREPARACION ESTANDARIZADA"
1449,1612,20.0,138.21,2.61,11.64,6.73,"GUISADO DE SALCHICHA, PREPARACION ESTANDARIZADA"
1450,1613,20.0,296.0,5.35,24.7,13.1,"GUISADO DE SOYA (TIPO GUTEN), PREPARACI�N INDUSTRIALIZADA"
1451,1614,20.0,104.09,11.07,2.32,11.45,"GUISADO DE SOYA, PREPARACION ESTANDARIZADA"
1452,1615,20.0,48.25,6.54,1.95,1.73,"GUISADO DE VERDURAS ESTILO CHINO, PREPARACION ESTANDARIZADA"
1453,1616,20.0,169.3,2.16,13.09,10.72,"GUISADOS DE HUEVO (CON CHORIZO, SALCHICHA, A LA MEXICANA), PREPARACION ESTANDARIZADA"
1454,1617,20.0,125.14,11.97,5.41,7.39,"HABAS SECAS CON HUEVO, PREPARACION ESTANDARIZADA"
1455,1618,20.0,184.78,32.29,0.85,13.72,"HABAS SECAS GUISADAS (EXCEPTO HUEVO), PREPARACION ESTANDARIZADA"
1456,1619,20.0,93.39,9.8,5.05,2.86,"HABAS VERDES SOFRITAS EN ACEITE , PREPARACION ESTANDARIZADA"
1457,1620,20.0,136.42,6.77,7.6,9.64,"HIGADO DE RES ENCEBOLLADO, PREPARACION ESTANDARIZADA"
1458,1621,20.0,375.02,27.57,26.05,9.09,"HOJALDRA CON ATUN, PREPARACION ESTANDARIZADA"
1459,1622,20.0,38.4,4.24,1.95,2.14,"HONGOS EN SALSA VERDE, PREPARACION ESTANDARIZADA"
1460,1623,20.0,323.83,9.11,28.19,8.03,"HUAUZONTLES CAPEADOS, PREPARACION ESTANDARIZADA"
1461,1624,20.0,105.46,4.61,7.83,4.72,"HUEVO CON EJOTES, PREPARACION ESTANDARIZADA"
1462,1625,20.0,254.47,11.82,19.32,8.72,"HUEVO CON FRIJOLES, PREPARACION ESTANDARIZADA"
1463,1626,20.0,119.34,3.62,8.66,6.67,"HUEVO EN SALSA (PROMEDIO), PREPARACION ESTANDARIZADA"
1464,1627,20.0,119.98,3.95,8.57,6.67,"HUEVO EN SALSA ROJA, PREPARACION ESTANDARIZADA"
1465,1628,20.0,118.71,3.3,8.76,6.68,"HUEVO EN SALSA VERDE, PREPARACION ESTANDARIZADA"
1466,1629,20.0,212.0,2.08,16.18,13.84,"HUEVO REVUELTO, INDUSTRIALIZADO"
1467,1630,20.0,197.83,0.66,16.2,11.58,"HUEVO REVUELTO, PREPARACION ESTANDARIZADA"
1468,1631,20.0,190.81,6.38,14.07,10.14,"HUITLACOCHE CON QUESO OAXACA, PREPARACION ESTANDARIZADA"
1469,1632,20.0,28.44,7.04,0.15,0.73,"JICAMA O PEPINO CON CHILE, PREPARACION ESTANDARIZADA"
1470,1633,20.0,135.88,10.77,6.67,7.92,"LASAGNA DE CARNE, PREPARACION ESTANDARIZADA"
1471,1634,20.0,166.42,3.08,15.13,4.6,"LONGANIZA EN SALSA, PREPARACION ESTANDARIZADA"
1472,1635,20.0,164.82,20.0,6.24,6.63,"MACARRONES CON QUESO, PREPARACION ESTANDARIZADA"
1473,1636,20.0,154.07,8.05,5.5,17.64,"MACHACA CON PAPAS, PREPARACION ESTANDARIZADA"
1474,1637,20.0,180.02,44.36,0.42,0.63,"MANZANA CON CHILE O CHAMOY, PREPARACION ESTANDARIZADA"
1475,1638,20.0,61.79,4.92,2.21,5.27,"MENUDO O PANCITA, PREPARACION ESTANDARIZADA"
1476,1639,20.0,205.68,4.9,14.85,12.18,"PACHOLA CASERA (MILANESA DE CARNE MOLIDA), PREPARACION ESTANDARIZADA"
1477,1640,20.0,265.81,20.74,15.44,12.85,"MILANESA DE CERDO EMPANIZADA, PREPARACION ESTANDARIZADA"
1478,1641,20.0,360.27,11.66,29.44,12.99,"MILANESA DE POLLO, PREPARACION ESTANDARIZADA"
1479,1642,20.0,302.84,20.74,19.19,13.67,"MILANESA DE RES EMPANIZADA, PREPARACION ESTANDARIZADA"
1480,1643,20.0,87.22,5.27,1.26,9.55,"MIXIOTE DE PESCADO, PREPARACION ESTANDARIZADA"
1481,1644,20.0,99.17,9.88,2.66,7.68,"MIXIOTE DE POLLO, PREPARACION ESTANDARIZADA"
1482,1645,20.0,142.0,11.54,10.3,2.89,"MOLE (PASTA PARA PREPARAR), INDUSTRIALIZADO"
1483,1646,20.0,204.93,15.14,10.81,12.14,"MOLE CON POLLO (DESHEBRADO), PREPARACION ESTANDARIZADA"
1484,1647,20.0,38.68,3.2,1.09,4.26,"MOLE DE OLLA, PREPARACION ESTANDARIZADA"
1485,1648,20.0,144.37,25.14,3.87,3.67,"MOLE POBLANO SIN POLLO, PREPARACION ESTANDARIZADA"
1486,1649,20.0,38.09,1.63,1.67,3.87,"MOLE VERDE CON POLLO (DESHEBRADO), PREPARACION ESTANDARIZADA"
1487,1650,20.0,20.18,2.04,1.21,0.51,"MOLE VERDE SIN POLLO, PREPARACION ESTANDARIZADA"
1488,1651,20.0,96.19,2.54,6.9,6.1,"NOPALES CON HUEVO, PREPARACION ESTANDARIZADA"
1489,1652,20.0,46.99,8.16,1.29,1.49,"NOPALES CON PAPAS, PREPARACION ESTANDARIZADA"
1490,1653,20.0,35.24,3.91,0.5,4.31,"NOPALES EN SALSA VERDE CON BISTEC, PREPARACION ESTANDARIZADA"
1491,1654,20.0,19.13,4.19,0.12,1.21,"NOPALES EN SALSA VERDE, PREPARACION ESTANDARIZADA"
1492,1655,20.0,35.59,4.48,1.78,1.36,"NOPALES FRITOS, PREPARACION ESTANDARIZADA"
1493,1656,20.0,145.64,18.69,4.65,6.27,"PAELLA, PREPARACION ESTANDARIZADA"
1494,1657,20.0,187.51,14.35,12.75,3.95,"PAPA (PROMEDIO), PREPARACION ESTANDARIZADA"
1495,1658,20.0,233.23,7.62,18.52,8.8,"PAPA AL HORNO, PREPARACION ESTANDARIZADA"
1496,1659,20.0,132.78,13.49,6.39,5.36,"PAPAS CON SALCHICHA Y HUEVO, PREPARACION ESTANDARIZADA"
1497,1660,20.0,63.68,14.63,0.15,1.61,"PAPAS EN SALSA, PREPARACION ESTANDARIZADA"
1498,1661,20.0,125.03,18.75,4.9,1.61,"PAPAS SOFRITAS EN ACEITE, PREPARACION ESTANDARIZADA"
1499,1662,20.0,217.56,16.27,15.87,3.35,PAPAS Y TORTITA DE PAPA (PROMEDIO)
1500,1663,20.0,139.54,28.09,0.57,4.66,"PASTA COCIDA (SIN OTROS INGREDIENTES), PREPARACION ESTANDARIZADA"
1501,1664,20.0,95.71,11.34,4.21,2.77,"PASTA CON CREMA (NO CALDOSA), PREPARACION ESTANDARIZADA"
1502,1665,20.0,288.71,9.8,22.38,12.26,"PATAS DE CERDO CAPEADAS, PREPARACION ESTANDARIZADA"
1503,1666,20.0,199.0,0.0,16.1,14.2,"PATAS DE CERDO EN ESCABECHE, INDUSTRIALIZADAS"
1504,1667,20.0,106.12,4.36,4.52,12.89,"PECHUGA DE POLLO ASADA, PREPARACION ESTANDARIZADA"
1505,1668,20.0,232.69,20.13,10.22,15.91,"PECHUGA EMPANIZADA, PREPARACION ESTANDARIZADA"
1506,1669,20.0,115.07,1.27,4.32,16.98,"PECHUGA RELLENA, PREPARACION ESTANDARIZADA"
1507,1670,20.0,197.42,0.75,13.29,15.82,"PESCADO FRITO (CON HUESO), PREPARACION ESTANDARIZADA"
1508,1671,20.0,107.88,6.29,6.94,5.27,"PICADILLO DE RES, PREPARACION ESTANDARIZADA"
1509,1672,20.0,114.04,10.27,5.39,7.87,"PICADILLO DE SOYA, PREPARACION ESTANDARIZADA"
1510,1673,20.0,25.1,5.74,0.22,1.08,"PICO DE GALLO, PREPARACION ESTANDARIZADA"
1511,1674,20.0,263.35,26.0,18.76,1.06,"PLATANO FRITO (SIN CREMA NI AZUCAR), PREPARACION ESTANDARIZADA"
1512,1675,20.0,167.28,5.77,12.5,9.09,"POLLO AL CARBON O A LAS BRASAS (ALA), PREPARACION ESTANDARIZADA"
1513,1676,20.0,165.8,2.63,10.39,15.75,"POLLO AL CARBON O A LAS BRASAS (PECHUGA), PREPARACION ESTANDARIZADA"
1514,1677,20.0,271.47,3.43,20.68,17.1,"POLLO AL CARBON O A LAS BRASAS (PIERNA O MUSLO), PREPARACION ESTANDARIZADA"
1515,1678,20.0,180.37,3.68,12.92,12.65,"POLLO AL CARBON O A LAS BRASAS, PIEZA (PROMEDIO), PREPARACION ESTANDARIZADA"
1516,1679,20.0,70.95,9.83,0.98,5.35,"POLLO CON PAPAS, PREPARACION ESTANDARIZADA"
1517,1680,20.0,294.74,17.98,20.15,11.48,"POLLO EMPANIZADO (ALA), PREPARACION ESTANDARIZADA"
1518,1681,20.0,312.59,10.44,24.43,12.9,"POLLO EMPANIZADO (PIERNA O MUSLO), PREPARACION ESTANDARIZADA"
1519,1682,20.0,182.3,33.99,2.21,6.55,"POLLO EMPANIZADO, PIERNA O MUSLO, PREPARACION ESTANDARIZADA"
1520,1683,20.0,255.55,20.64,14.25,11.72,"POLLO EMPANIZADO, PIEZA (PROMEDIO), PREPARACION ESTANDARIZADA"
1521,1684,20.0,72.16,11.27,1.7,2.83,"POZOLE (PROMEDIO), PREPARACION ESTANDARIZADA"
1522,1685,20.0,77.34,7.0,3.3,4.21,"POZOLE BLANCO CON CARNE (POLLO O CERDO), PREPARACION ESTANDARIZADA"
1523,1686,20.0,46.42,8.45,0.72,0.9,"POZOLE BLANCO SIN CARNE, PREPARACION ESTANDARIZADA"
1524,1687,20.0,91.86,18.01,1.05,3.33,"POZOLE ROJO CON CERDO, PREPARACION ESTANDARIZADA"
1525,1688,20.0,27.12,4.61,0.74,0.44,"AVENA CON CACAO, PREPARACION ESTANDARIZADA"
1526,1689,20.0,100.07,13.3,3.46,3.93,"AVENA CON LECHE, PREPARACION ESTANDARIZADA"
1527,1690,20.0,126.88,16.02,5.56,3.01,"PURE DE PAPA, PREPARACION ESTANDARIZADA"
1528,1691,20.0,335.81,20.38,21.15,14.8,"QUESO EMPANIZADO/CAPEADO, PREPARACION ESTANDARIZADA"
1529,1692,20.0,195.65,3.86,16.77,8.66,"QUESO EN SALSA, PREPARACION ESTANDARIZADA"
1530,1693,20.0,40.85,6.17,0.42,2.97,"QUINTONILES GUISADOS, PREPARACION ESTANDARIZADA"
1531,1694,20.0,108.0,9.29,7.25,2.03,"RAJAS CON CREMA, PREPARACION ESTANDARIZADA"
1532,1695,20.0,127.65,9.76,5.83,9.23,"REQUESON PREPARADO, PREPARACION ESTANDARIZADA"
1533,1696,20.0,139.89,4.22,10.7,7.12,"ROLLOS DE JAMON CON VERDURA, PREPARACION ESTANDARIZADA"
1534,1697,20.0,114.99,5.71,7.27,6.55,"ROMEROS CON MOLE, PREPARACION ESTANDARIZADA"
1535,1698,20.0,120.6,4.36,8.15,8.23,"SALPICON DE RES, PREPARACION ESTANDARIZADA"
1536,1699,20.0,175.35,43.25,0.1,0.36,"SALSA BARBECUE, INDUSTRIALIZADA"
1537,1700,20.0,612.16,2.98,67.05,0.75,"SALSA CHIMICHURRI, PREPARACION ESTANDARIZADA"
1538,1701,20.0,361.14,21.58,26.55,13.6,"SALSA DE CACAHUATE, PREPARACION ESTANDARIZADA"
1539,1702,20.0,30.88,3.92,1.51,0.85,"SALSA DE CHILE MANZANO, PREPARACION ESTANDARIZADA"
1540,1703,20.0,464.97,1.78,50.59,0.79,"SALSA DE OREGANO, PREPARACION ESTANDARIZADA"
1541,1704,20.0,31.49,4.14,1.55,0.8,"SALSA MEXICANA, PREPARACION ESTANDARIZADA"
1542,1705,20.0,43.75,5.2,2.52,0.9,"SALSA ROJA PARA LOS GUISADOS, PREPARACION ESTANDARIZADA"
1543,1706,20.0,45.61,4.35,3.03,0.79,"SALSA ROJA, PREPARACION ESTANDARIZADA"
1544,1707,20.0,76.6,7.97,4.75,1.66,"SALSA VERDE  PARA LOS GUISADOS, PREPARACION ESTANDARIZADA"
1545,1708,20.0,43.94,6.65,1.73,1.37,"SALSA VERDE (PROMEDIO), PREPARACION ESTANDARIZADA"
1546,1709,20.0,31.04,6.75,0.26,1.31,"SALSA VERDE CON CHILE  MORITA, PREPARACION ESTANDARIZADA"
1547,1710,20.0,24.19,5.24,0.19,1.15,"SALSA VERDE CON CHILE SERRANO, PREPARACION ESTANDARIZADA"
1548,1711,20.0,213.42,15.5,13.14,7.91,"SANDWICH (PROMEDIO), PREPARACION ESTANDARIZADA"
1549,1712,20.0,286.1,13.14,21.57,8.21,"SANDWICH DE JAMON, PREPARACION ESTANDARIZADA"
1550,1713,20.0,214.24,18.29,10.32,11.39,"SANDWICH DE POLLO, PREPARACION ESTANDARIZADA"
1551,1714,20.0,206.29,15.08,13.05,7.06,"SANDWICH DE QUESO BLANCO, PREPARACION ESTANDARIZADA"
1552,1715,20.0,147.03,15.5,7.61,4.99,"SANDWICH DE QUESO DE PUERCO, PREPARACION ESTANDARIZADA"
1553,1716,20.0,213.0,20.43,10.04,10.52,"SANDWICH, INDUSTRIALIZADO"
1554,1717,20.0,498.57,4.04,54.81,3.25,"SARDINAS RANCHERAS, PREPARACION ESTANDARIZADA"
1555,1718,20.0,311.9,14.54,21.83,14.08,"SINCRONIZADA, PREPARACION ESTANDARIZADA"
1556,1719,20.0,41.99,6.34,0.79,2.38,"SOPA CONDENSADA DE POLLO CON TALLARINES, INDUSTRIALIZADA"
1557,1720,20.0,19.63,2.2,0.61,1.48,"SOPA DE CHAYOTE, PREPARACION ESTANDARIZADA"
1558,1721,20.0,94.0,12.69,2.77,4.97,"SOPA DE CHICHARO, INDUSTRIALIZADA"
1559,1722,20.0,85.81,9.5,3.57,4.62,"SOPA DE GARBANZO, PREPARACION ESTANDARIZADA"
1560,1723,20.0,51.13,6.77,1.18,3.65,"SOPA DE HABA, PREPARACION ESTANDARIZADA"
1561,1724,20.0,108.88,18.91,0.84,7.13,"SOPA DE LENTEJA, PREPARACION ESTANDARIZADA"
1562,1725,20.0,54.17,10.27,1.06,0.94,"SOPA DE PAPA, PREPARACION ESTANDARIZADA"
1563,1726,20.0,440.0,60.26,17.59,10.17,"SOPA DE PASTA (TIPO MARUCHAN), INDUSTRIALIZADA"
1564,1727,20.0,57.33,7.5,1.74,2.59,"SOPA DE PASTA CASERA, PREPARACION ESTANDARIZADA"
1565,1728,20.0,41.96,6.62,0.53,2.44,"SOPA DE PASTA CON VERDURAS, PREPARACION ESTANDARIZADA"
1566,1729,20.0,105.64,18.58,1.77,3.62,"SOPA DE PASTA SECA, PREPARACION ESTANDARIZADA"
1567,1730,20.0,151.48,7.75,12.23,3.0,"SOPA DE TORTILLA, PREPARACION ESTANDARIZADA"
1568,1731,20.0,26.04,5.16,0.28,0.72,"SOPA DE VERDURAS (MINESTRONE), INDUSTRIALIZADA"
1569,1732,20.0,25.76,3.43,1.23,0.47,"SOPA DE VERDURAS, PREPARACION ESTANDARIZADA"
1570,1733,20.0,33.32,5.41,0.48,1.86,"SOPA INDUSTRIALIZADA CONDENSADA DE POLLO CON ARROZ, INDUSTRIALIZADA"
1571,1734,20.0,247.8,1.99,21.12,11.94,"SOUFFLE (TODOS SABORES), PREPARACION ESTANDARIZADA"
1572,1735,20.0,173.0,9.93,8.97,16.64,"SOYA COCIDA, PREPARACION ESTANDARIZADA"
1573,1736,20.0,118.92,17.22,4.48,2.53,"TACO DE ESPAGUETTI CON MAYONESA, PREPARACION ESTANDARIZADA"
1574,1737,20.0,156.14,25.1,4.38,4.45,"TACO DE FRIJOLES REFRITOS, PREPARACION ESTANDARIZADA"
1575,1738,20.0,150.84,21.71,3.73,7.72,"TACO DE GUISADO DE CERDO, PREPARACION ESTANDARIZADA"
1576,1739,20.0,151.96,21.27,5.21,5.03,"TACO DE GUISADO DE POLLO, PREPARACI?N ESTANDARIZADA"
1577,1740,20.0,155.35,20.99,5.69,5.18,"TACO DE GUISADO DE RES, PREPARACION ESTANDARIZADA"
1578,1741,20.0,132.89,16.07,6.1,3.72,"TACO DE GUISADO DE VERDURAS CON CREMA, PREPARACION ESTANDARIZADA"
1579,1742,20.0,271.35,20.92,17.91,6.61,"TACO DE LONGANIZA, PREPARACION ESTANDARIZADA"
1580,1743,20.0,213.83,23.26,6.08,16.12,"TACO DE MACHACA CON TORTILLA DE MAIZ (SIN FREIR), PREPARACION ESTANDARIZADA"
1581,1744,20.0,206.26,27.77,5.71,10.78,"TACO DE MACIZA (CARNE DE CERDO), PREPARACION ESTANDARIZADA"
1582,1745,20.0,158.72,20.94,4.71,6.62,"TACO DE MARISCOS SIN FREIR, PREPARACION ESTANDARIZADA"
1583,1746,20.0,166.72,29.35,4.32,2.69,"TACO DE PAPA FRITA (SOFRITA), PREPARACION ESTANDARIZADA"
1584,1747,20.0,92.13,14.18,1.27,4.98,"TACO DE PESCADO SIN FREIR, PREPARACION ESTANDARIZADA"
1585,1748,20.0,118.05,23.83,1.64,2.56,"TACO DE PICO DE GALLO, PREPARACION ESTANDARIZADA"
1586,1749,20.0,184.08,29.28,4.53,6.64,"TACO DE REQUESON, PREPARACION ESTANDARIZADA"
1587,1750,20.0,135.47,20.65,5.06,2.49,"TACO DE VERDOLAGA, PREPARACION ESTANDARIZADA"
1588,1751,20.0,264.4,24.06,14.35,9.74,"TACO DORADO (PROMEDIO), PREPARACION ESTANDARIZADA"
1589,1752,20.0,269.66,20.29,14.54,14.07,"TACO DORADO DE CERDO, PREPARACION ESTANDARIZADA"
1590,1753,20.0,176.88,27.1,6.68,2.55,"TACO DORADO DE PAPA, PREPARACION ESTANDARIZADA"
1591,1754,20.0,310.55,24.6,17.61,13.03,"TACO DORADO DE POLLO, PREPARACION ESTANDARIZADA"
1592,1755,20.0,264.71,24.97,15.86,5.97,"TACO DORADO DE REQUESON, PREPARACION ESTANDARIZADA"
1593,1756,20.0,298.64,23.19,16.97,13.01,"TACO DORADO DE RES, PREPARACION ESTANDARIZADA"
1594,1757,20.0,197.53,21.49,8.13,6.72,"TACOS DE DISCADA, PREPARACION ESTANDARIZADA"
1595,1758,20.0,231.22,17.71,9.18,18.69,"TACOS DE MACHACA CON TORTILLA DE HARINA (SIN FREIR), PREPARACION ESTANDARIZADA"
1596,1759,20.0,224.43,24.3,9.73,9.59,"TACOS SIN FREIR (PROMEDIO), PREPARACION ESTANDARIZADA"
1597,1760,20.0,132.35,3.64,7.16,12.92,"TINGA DE POLLO, PREPARACION ESTANDARIZADA"
1598,1761,20.0,311.06,18.47,23.17,8.23,"TORTA DE  MILANESA, PREPARACION ESTANDARIZADA"
1599,1762,20.0,229.22,20.92,13.29,6.88,"TORTA DE JAMON, PREPARACION ESTANDARIZADA"
1600,1763,20.0,228.94,20.92,10.39,12.59,"TORTA DE POLLO, PREPARACION ESTANDARIZADA"
1601,1764,20.0,226.79,18.18,13.83,8.06,"TORTA DE SALCHICHA, PREPARACION ESTANDARIZADA"
1602,1765,20.0,173.31,28.26,6.08,8.0,"TORTA DE SARDINA, PREPARACION ESTANDARIZADA"
1603,1766,20.0,220.64,18.86,11.91,9.8,TORTA Y SANDWICH (PROMEDIO)
1604,1767,20.0,248.36,7.0,23.85,2.29,"TORTITA CAPEADA DE VERDURA, PREPARACION ESTANDARIZADA"
1605,1768,20.0,340.69,6.17,25.13,21.84,"TORTITA DE CAMARON, PREPARACION ESTANDARIZADA"
1606,1769,20.0,231.58,3.3,19.93,9.98,"TORTITA DE CARNE, PREPARACION ESTANDARIZADA"
1607,1770,20.0,284.1,42.48,9.7,8.59,"TORTITA DE CEREALES, PREPARACION ESTANDARIZADA"
1608,1771,20.0,134.39,7.07,10.48,3.66,"TORTITA DE COLIFLOR, PREPARACION ESTANDARIZADA"
1609,1772,20.0,241.57,13.96,16.98,9.28,"TORTITA DE HABA, PREPARACION ESTANDARIZADA"
1610,1773,20.0,199.54,10.92,16.12,3.66,"TORTITA DE NOPALES EN SALSA, PREPARACION ESTANDARIZADA"
1611,1774,20.0,282.68,16.55,22.38,4.75,"TORTITA DE PAPA, PREPARACION ESTANDARIZADA"
1612,1775,20.0,310.77,29.1,20.93,4.34,"TORTITA DE PLATANO, PREPARACION ESTANDARIZADA"
1613,1776,20.0,114.07,10.49,6.11,5.84,"TORTITA DE SOYA CON SALSA, PREPARACION ESTANDARIZADA"
1614,1777,20.0,292.78,24.65,14.0,19.85,"TORTITA DE SOYA, PREPARACION ESTANDARIZADA"
1615,1778,20.0,187.84,11.42,13.96,4.82,TORTITAS DE VERDURAS CAPEADAS (PROMEDIO)
1616,1779,20.0,220.61,15.57,14.64,6.98,"TOSTADA DE PICADILLO, PREPARACION ESTANDARIZADA"
1617,1780,20.0,385.11,35.2,25.97,3.35,"TOSTADA O TORTILLA FRITA EN ACEITE, PREPARACION ESTANDARIZADA"
1618,1781,20.0,427.42,32.46,31.63,3.09,"TOSTADA O TORTILLA FRITA EN MANTECA, PREPARACION ESTANDARIZADA"
1619,1782,20.0,59.05,5.36,2.82,4.27,"VERDURA AL VAPOR CON QUESO, PREPARACION ESTANDARIZADA"
1620,1783,20.0,104.51,5.46,8.96,1.52,"VERDURA FRITA, PREPARACION ESTANDARIZADA"
1621,1784,20.0,144.68,24.2,3.41,4.42,"YOGURT CON CEREAL, PREPARACION ESTANDARIZADA"
1622,1785,21.0,192.8,2.52,15.54,10.23,"BARBACOA (CHIVO, BORREGO Y RES), PREPARACION ESTANDARIZADA"
1623,1786,21.0,193.18,21.18,8.25,8.45,"BURRITO (TODOS SABORES), PREPARACION ESTANDARIZADA"
1624,1787,21.0,169.34,4.87,11.55,11.87,"CARNE AL PASTOR, PREPARACION ESTANDARIZADA"
1625,1788,21.0,238.21,22.95,11.06,11.35,"CEMITA DE CARNITAS, PREPARACION ESTANDARIZADA"
1626,1789,21.0,197.37,19.93,12.44,2.21,"CHILAQUILES SIN CREMA NI QUESO, PREPARACION ESTANDARIZADA"
1627,1790,21.0,222.94,20.81,13.87,3.86,"CHILAQUILES VERDES CON CREMA Y QUESO, PREPARACION ESTANDARIZADA"
1628,1791,21.0,113.66,19.75,3.94,3.41,"ELOTE PREPARADO, PREPARACION ESTANDARIZADA"
1629,1792,21.0,217.02,15.69,14.06,7.26,"ENCHILADAS  DE MOLE, PREPARACION ESTANDARIZADA"
1630,1793,21.0,232.6,13.87,12.59,15.21,"ENCHILADAS  ROJAS, PREPARACION ESTANDARIZADA"
1631,1794,21.0,171.17,10.17,10.92,8.21,"ENCHILADAS  VERDES, PREPARACION ESTANDARIZADA"
1632,1795,21.0,207.26,13.37,12.54,10.24,"ENCHILADAS (PROMEDIO), PREPARACION ESTANDARIZADA"
1633,1796,21.0,196.0,17.51,11.56,5.91,"ENCHILADAS VERDES CON QUESO, INDUSTRIALIZADAS"
1634,1797,21.0,167.28,13.6,9.32,7.18,"ENFRIJOLADAS, PREPARACION ESTANDARIZADA"
1635,1798,21.0,96.32,21.56,1.4,3.31,"ESQUITES, PREPARACION ESTANDARIZADA"
1636,1799,21.0,229.57,16.73,12.39,10.68,"GORDA (AL COMAL) DE QUESO, PREPARACION ESTANDARIZADA"
1637,1800,21.0,262.75,23.12,16.46,6.01,"GORDA (PROMEDIO), PREPARACION ESTANDARIZADA"
1638,1801,21.0,239.69,25.67,9.1,13.83,"GORDA DE CHICHARRON PRENSADO O CHALES, PREPARACION ESTANDARIZADA"
1639,1802,21.0,387.37,15.32,29.95,14.85,"GORDA DE CHICHARRON PRENSADO Y CHALES (FRITA), PREPARACION ESTANDARIZADA"
1640,1803,21.0,149.62,17.4,8.46,2.11,"GORDA DE ELOTE DULCE, PREPARACION ESTANDARIZADA"
